"","SubjectID_right_unique","SubjectID_left_unique","SubjectID_left","SubjectID_right","Gender_left","Gender_right","Age_left","Age_right","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response_left","Response_right","Joint_left","Joint_right","Correct_left","Correct_right","Correct_joint","RT_left","RT_right","RT_joint_left","RT_joint_right","Round","Block","group_id","diff","response_right_dummy","response_left_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior","Intercept_left","Slope_left","Intercept_right","Slope_right","skill_dif","Response_left_abs","Response_right_abs","conf_dif","z_Response_left","z_Response_right"
"1948","64_1","63_1","63",64,"Male","Female",23,20,"Stim\r18y19g14b27.jpeg","Stim\r03y11g01b26.jpeg",18,3,19,11,14,1,27,26,-2,2,-1,0,1,0,1,1.092,1.055,2.927,0,1,"gul","63_64",-8,1,0,0,"Left_lead","Male","Female","stick",-0.44804210008914,0.20904261744253,0.0629792631888769,0.208642521073177,1.00191761663584,2,2,-0.919367696853249,-0.602838763387008,0.655710185870534
"1949","64_1","63_1","63",64,"Male","Female",23,20,"Stim\r14y12g04b29.jpeg","Stim\r11y10g06b19.jpeg",14,11,12,10,4,6,29,19,-1,1,0,1,0,1,1,1.208,1.505,0,2.581,1,"grøn","63_64",2,1,0,1,"Right_lead","Female","Male","stick",-0.44804210008914,0.20904261744253,0.0629792631888769,0.208642521073177,0.99808605357966,1,1,-0.609876633706241,-0.183004624599627,0.111610244403495
"1950","64_1","63_1","63",64,"Male","Female",23,20,"Stim\r05y40g33b16.jpeg","Stim\r09y17g32b21.jpeg",5,9,40,17,33,32,16,21,-2,2,0,1,1,0,0,2.158,1.103,0,2.143,1,"grøn","63_64",-1,1,0,1,"Right_lead","Female","Male","stick",-0.44804210008914,0.20904261744253,0.0629792631888769,0.208642521073177,0.99808605357966,2,2,-1.08770408556091,-0.602838763387008,0.655710185870534
"1951","64_1","63_1","63",64,"Male","Female",23,20,"Stim\r06y36g16b14.jpeg","Stim\r04y16g13b13.jpeg",6,4,36,16,16,13,14,13,-2,2,-1,0,1,0,1,1.121,1.315,2.093,0,1,"grøn","63_64",-3,1,0,0,"Left_lead","Male","Female","stick",-0.44804210008914,0.20904261744253,0.0629792631888769,0.208642521073177,1.00191761663584,2,2,-0.919367696853249,-0.602838763387008,0.655710185870534
"1952","64_1","63_1","63",64,"Male","Female",23,20,"Stim\r08y12g20b03.jpeg","Stim\r14y08g21b39.jpeg",8,14,12,8,20,21,3,39,-4,2,0,-1,0,1,0,2.462,0.89,0,2.027,1,"grøn","63_64",1,1,0,0,"Right_lead","Female","Male","surrender",-0.44804210008914,0.20904261744253,0.0629792631888769,0.208642521073177,0.99808605357966,4,2,-0.454562901428439,-1.44250704096177,0.655710185870534
"1953","64_1","63_1","63",64,"Male","Female",23,20,"Stim\r17y11g38b07.jpeg","Stim\r20y04g39b23.jpeg",17,20,11,4,38,39,7,23,-1,3,0,1,0,1,1,1.368,1.812,0,2.144,1,"grøn","63_64",1,1,0,1,"Right_lead","Female","Male","stick",-0.44804210008914,0.20904261744253,0.0629792631888769,0.208642521073177,0.99808605357966,1,3,-6.55617381234209,-0.183004624599627,1.19981012733757
"1954","64_1","63_1","63",64,"Male","Female",23,20,"Stim\r18y19g14b27.jpeg","Stim\r06y36g16b14.jpeg",18,6,19,36,14,16,27,14,-1,3,1,0,0,1,1,1.372,2.049,1.427,0,1,"grøn","63_64",2,1,0,1,"Left_lead","Male","Female","surrender",-0.44804210008914,0.20904261744253,0.0629792631888769,0.208642521073177,1.00191761663584,1,3,-0.152527987912323,-0.183004624599627,1.19981012733757
"1955","64_1","63_1","63",64,"Male","Female",23,20,"Stim\r14y10g15b15.jpeg","Stim\r14y20g16b10.jpeg",14,14,10,20,15,16,15,10,-2,2,1,0,0,1,1,0.935,1.93,2.996,0,1,"grøn","63_64",1,1,0,1,"Left_lead","Male","Female","surrender",-0.44804210008914,0.20904261744253,0.0629792631888769,0.208642521073177,1.00191761663584,2,2,-0.919367696853249,-0.602838763387008,0.655710185870534
"1956","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r04y28g27b06.jpeg","Stim\r05y28g23b30.jpeg",4,5,28,28,27,23,6,30,2,-2,0,1,1,0,1,2.087,1.738,0,2.92,2,"rød","62_64",1,0,1,1,"Right_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,1.03555731737341,2,2,-1.11355172133476,1.06710863341253,-1.18828065558771
"1957","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r08y09g09b11.jpeg","Stim\r09y15g18b07.jpeg",8,9,9,15,9,18,11,7,-1,2,1,0,0,1,1,3.068,2.031,1.508,0,2,"rød","62_64",1,1,0,1,"Left_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,1,2,-0.476750674276505,-0.380066088612682,0.797200946153779
"1958","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r21y24g16b04.jpeg","Stim\r17y20g40b07.jpeg",21,17,24,20,16,40,4,7,1,-2,-1,0,0,1,1,1.625,1.688,2.328,0,2,"rød","62_64",-4,0,1,0,"Left_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,1,2,-0.492069829340892,0.584717059404127,-1.18828065558771
"1959","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r12y07g16b25.jpeg","Stim\r11y14g08b23.jpeg",12,11,7,14,16,8,25,23,2,-1,0,1,0,1,0,1.85,2.764,0,1.883,2,"rød","62_64",-1,0,1,1,"Right_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,1.03555731737341,2,1,-0.648397204827836,1.06710863341253,-0.691910255152337
"1960","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r22y35g09b11.jpeg","Stim\r21y31g06b08.jpeg",22,21,35,31,9,6,11,8,1,-2,0,-1,0,1,1,1.254,1.017,0,1.893,2,"rød","62_64",-1,0,1,0,"Right_lead","Female","Female","stick",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,1.03555731737341,1,2,-2.03223189143594,0.584717059404127,-1.18828065558771
"1961","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r13y21g23b09.jpeg","Stim\r15y16g12b03.jpeg",13,15,21,16,23,12,9,3,2,-2,-1,0,1,0,0,1.834,1.032,1.828,0,2,"rød","62_64",2,0,1,0,"Left_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,2,2,-0.898027438547127,1.06710863341253,-1.18828065558771
"1962","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r11y10g06b19.jpeg","Stim\r10y03g03b07.jpeg",11,10,10,3,6,3,19,7,-1,2,1,0,1,0,0,1.872,1.054,3.34,0,2,"rød","62_64",-1,1,0,1,"Left_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,1,2,-0.476750674276505,-0.380066088612682,0.797200946153779
"1963","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r10y27g22b14.jpeg","Stim\r13y33g08b23.jpeg",10,13,27,33,22,8,14,23,-1,2,0,-1,0,1,0,2.074,1.271,0,3.364,2,"rød","62_64",3,1,0,0,"Right_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,1.03555731737341,1,2,-2.09753242933018,-0.380066088612682,0.797200946153779
"1964","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r14y10g15b15.jpeg","Stim\r15y16g12b03.jpeg",14,15,10,16,15,12,15,3,2,-2,1,0,1,0,1,1.413,1.442,1.839,0,2,"rød","62_64",1,0,1,1,"Left_lead","Female","Female","stick",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,2,2,-0.898027438547127,1.06710863341253,-1.18828065558771
"1965","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r11y10g06b19.jpeg","Stim\r17y12g19b18.jpeg",11,17,10,12,6,19,19,18,-3,2,0,-1,1,0,1,1.629,0.911,0,3.636,2,"blå","62_64",-1,1,0,0,"Right_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,1.03555731737341,3,2,-0.592780903941138,-1.34484923662949,0.797200946153779
"1966","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r14y10g15b15.jpeg","Stim\r11y10g06b19.jpeg",14,11,10,10,15,6,15,19,-2,3,1,0,0,1,1,2.307,1.987,1.469,0,2,"blå","62_64",4,1,0,1,"Left_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,2,3,-0.6667260100459,-0.862457662621087,1.29357134658915
"1967","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r06y14g31b25.jpeg","Stim\r14y12g04b29.jpeg",6,14,14,12,31,4,25,29,-2,2,1,0,0,1,1,3.277,2.008,1.353,0,2,"blå","62_64",4,1,0,1,"Left_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,2,2,-1.08185729931976,-0.862457662621087,0.797200946153779
"1968","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r05y28g23b30.jpeg","Stim\r03y11g01b26.jpeg",5,3,28,11,23,1,30,26,-2,2,-1,0,1,0,1,1.443,1.342,1.727,0,2,"blå","62_64",-4,1,0,0,"Left_lead","Female","Female","stick",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,2,2,-1.08185729931976,-0.862457662621087,0.797200946153779
"1969","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r07y06g08b05.jpeg","Stim\r04y16g13b13.jpeg",7,4,6,16,8,13,5,13,-1,3,0,1,0,1,1,1.874,1.705,0,2.325,2,"blå","62_64",8,1,0,1,"Right_lead","Female","Female","stick",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,1.03555731737341,1,3,-3.40354318721501,-0.380066088612682,1.29357134658915
"1970","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r07y14g27b22.jpeg","Stim\r11y14g08b23.jpeg",7,11,14,14,27,8,22,23,2,-2,0,1,1,0,1,1.226,1.156,0,3.911,2,"blå","62_64",1,0,1,1,"Right_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,1.03555731737341,2,2,-1.11355172133476,1.06710863341253,-1.18828065558771
"1971","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r11y13g22b35.jpeg","Stim\r10y13g07b36.jpeg",11,10,13,13,22,7,35,36,-2,2,1,0,0,1,1,2.471,2.667,1.514,0,2,"blå","62_64",1,1,0,1,"Left_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,2,2,-1.08185729931976,-0.862457662621087,0.797200946153779
"1972","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r13y21g23b09.jpeg","Stim\r22y02g34b05.jpeg",13,22,21,2,23,34,9,5,2,-2,-1,0,0,1,1,1.886,1.501,1.834,0,2,"blå","62_64",-4,0,1,0,"Left_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,2,2,-0.898027438547127,1.06710863341253,-1.18828065558771
"1973","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r08y09g09b11.jpeg","Stim\r17y12g19b18.jpeg",8,17,9,12,9,19,11,18,-3,2,-1,0,0,1,0,1.345,1.658,2.53,0,2,"gul","62_64",3,1,0,0,"Left_lead","Female","Female","stick",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,3,2,-1.68696392436302,-1.34484923662949,0.797200946153779
"1974","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r09y17g32b21.jpeg","Stim\r07y14g27b22.jpeg",9,7,17,14,32,27,21,22,-2,2,0,-1,1,0,1,1.743,1.023,0,2.909,2,"gul","62_64",-3,1,0,0,"Right_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,1.03555731737341,2,2,-0.924336324789571,-0.862457662621087,0.797200946153779
"1975","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r07y02g03b06.jpeg","Stim\r03y06g12b09.jpeg",7,3,2,6,3,12,6,9,2,-1,0,1,1,0,1,2.413,1.522,0,1.718,2,"gul","62_64",4,0,1,1,"Right_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,1.03555731737341,2,1,-0.648397204827836,1.06710863341253,-0.691910255152337
"1976","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r05y40g33b16.jpeg","Stim\r04y39g24b15.jpeg",5,4,40,39,33,24,16,15,-3,2,-1,0,1,0,1,1.566,1.38,2.629,0,2,"gul","62_64",-1,1,0,0,"Left_lead","Female","Female","stick",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,3,2,-1.68696392436302,-1.34484923662949,0.797200946153779
"1977","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r10y27g22b14.jpeg","Stim\r05y28g23b30.jpeg",10,5,27,28,22,23,14,30,-3,3,-1,0,0,1,0,1.386,1.699,3.341,0,2,"gul","62_64",1,1,0,0,"Left_lead","Female","Female","stick",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,3,3,-1.03964055803767,-1.34484923662949,1.29357134658915
"1978","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r07y14g27b22.jpeg","Stim\r04y39g24b15.jpeg",7,4,14,39,27,24,22,15,2,-2,0,1,0,1,0,1.554,1.002,0,2.07,2,"grøn","62_64",-3,0,1,1,"Right_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,1.03555731737341,2,2,-1.11355172133476,1.06710863341253,-1.18828065558771
"1979","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r12y12g14b26.jpeg","Stim\r21y24g16b04.jpeg",12,21,12,24,14,16,26,4,2,-2,-1,0,1,0,0,1.696,1.144,1.337,0,2,"grøn","62_64",2,0,1,0,"Left_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,2,2,-0.898027438547127,1.06710863341253,-1.18828065558771
"1980","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r08y12g20b03.jpeg","Stim\r09y15g18b07.jpeg",8,9,12,15,20,18,3,7,2,-2,0,1,0,1,0,2.175,1.348,0,1.449,2,"grøn","62_64",-2,0,1,1,"Right_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,1.03555731737341,2,2,-1.11355172133476,1.06710863341253,-1.18828065558771
"1981","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r18y19g14b27.jpeg","Stim\r17y22g16b15.jpeg",18,17,19,22,14,16,27,15,-2,2,1,0,0,1,1,1.813,0.871,1.73,0,2,"grøn","62_64",2,1,0,1,"Left_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,2,2,-1.08185729931976,-0.862457662621087,0.797200946153779
"1982","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r17y11g38b07.jpeg","Stim\r22y02g34b05.jpeg",17,22,11,2,38,34,7,5,-2,2,0,1,1,0,0,1.273,1.017,0,2.045,2,"grøn","62_64",-4,1,0,1,"Right_lead","Female","Female","stick",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,1.03555731737341,2,2,-0.924336324789571,-0.862457662621087,0.797200946153779
"1983","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r20y14g02b19.jpeg","Stim\r09y07g06b09.jpeg",20,9,14,7,2,6,19,9,3,-1,1,0,1,0,1,2.145,1.824,1.279,0,2,"grøn","62_64",4,0,1,1,"Left_lead","Female","Female","stick",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,3,1,-2.23945258201121,1.54950020742094,-0.691910255152337
"1984","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r09y02g05b02.jpeg","Stim\r07y06g08b05.jpeg",9,7,2,6,5,8,2,5,-2,2,0,-1,0,1,0,2.129,1.039,0,3.054,2,"grøn","62_64",3,1,0,0,"Right_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,1.03555731737341,2,2,-0.924336324789571,-0.862457662621087,0.797200946153779
"1985","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r17y07g07b24.jpeg","Stim\r16y09g06b10.jpeg",17,16,7,9,7,6,24,10,2,-1,0,1,0,1,0,1.452,1.498,0,1.398,2,"grøn","62_64",-1,0,1,1,"Right_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,1.03555731737341,2,1,-0.648397204827836,1.06710863341253,-0.691910255152337
"1986","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r14y20g16b10.jpeg","Stim\r12y12g14b26.jpeg",14,12,20,12,16,14,10,26,-2,2,1,0,1,0,0,1.921,1.717,1.392,0,2,"grøn","62_64",-2,1,0,1,"Left_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,2,2,-1.08185729931976,-0.862457662621087,0.797200946153779
"1987","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r04y16g13b13.jpeg","Stim\r08y09g09b11.jpeg",4,8,16,9,13,9,13,11,2,-2,-1,0,0,1,1,1.687,2.117,1.452,0,2,"grøn","62_64",-4,0,1,0,"Left_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,2,2,-0.898027438547127,1.06710863341253,-1.18828065558771
"1988","64_2","62_2","62",64,"Female","Female",22,20,"Stim\r09y07g06b09.jpeg","Stim\r13y24g05b28.jpeg",9,13,7,24,6,5,9,28,-2,2,1,0,1,0,0,1.738,1.185,2.698,0,2,"grøn","62_64",-1,1,0,1,"Left_lead","Female","Female","surrender",0.000796110702076941,0.216312855622318,0.0924075903138848,0.22400436048163,0.965663593142678,2,2,-1.08185729931976,-0.862457662621087,0.797200946153779
"1989","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r05y28g23b30.jpeg","Stim\r07y02g03b06.jpeg",5,7,28,2,23,3,30,6,2,-2,0,-1,1,0,0,3.849,2.096,0,6.053,1,"rød","7_8",2,0,1,0,"Right_lead","Female","Male","stick",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,0.988501056173957,2,2,-0.687242347486008,0.611793645534993,-0.420450501134491
"1990","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r10y07g11b10.jpeg","Stim\r12y07g16b25.jpeg",10,12,7,7,11,16,10,25,3,-1,0,1,1,0,1,2.73,3.792,0,2.438,1,"rød","7_8",2,0,1,1,"Right_lead","Female","Male","surrender",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,0.988501056173957,3,1,0.0589289360458658,1.11482397630821,0.0656953908022643
"1991","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r14y08g21b39.jpeg","Stim\r16y21g04b04.jpeg",14,16,8,21,21,4,39,4,2,-2,0,-1,1,0,0,2.66,1.378,0,1.612,1,"rød","7_8",2,0,1,0,"Right_lead","Female","Male","stick",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,0.988501056173957,2,2,-0.687242347486008,0.611793645534993,-0.420450501134491
"1992","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r14y10g15b15.jpeg","Stim\r12y07g16b25.jpeg",14,12,10,7,15,16,15,25,2,-1,0,1,0,1,0,1.612,1.917,0,1.266,1,"rød","7_8",-2,0,1,1,"Right_lead","Female","Male","surrender",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,0.988501056173957,2,1,0.107381616794689,0.611793645534993,0.0656953908022643
"1993","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r10y37g07b02.jpeg","Stim\r09y02g05b02.jpeg",10,9,37,2,7,5,2,2,2,-2,0,1,0,1,0,2.12,2.449,0,3.001,1,"rød","7_8",-1,0,1,1,"Right_lead","Female","Male","surrender",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,0.988501056173957,2,2,-0.687242347486008,0.611793645534993,-0.420450501134491
"1994","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r21y24g16b04.jpeg","Stim\r17y20g40b07.jpeg",21,17,24,20,16,40,4,7,2,-2,1,0,0,1,0,3.135,1.298,5.299,0,1,"rød","7_8",-4,0,1,1,"Left_lead","Male","Female","stick",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,1.01163270767818,2,2,-1.45509077497638,0.611793645534993,-0.420450501134491
"1995","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r17y11g38b07.jpeg","Stim\r21y24g16b04.jpeg",17,21,11,24,38,16,7,4,2,-2,0,-1,1,0,0,2.538,1.068,0,0.777,1,"rød","7_8",4,0,1,0,"Right_lead","Female","Male","stick",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,0.988501056173957,2,2,-0.687242347486008,0.611793645534993,-0.420450501134491
"1996","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r09y06g26b32.jpeg","Stim\r11y14g08b23.jpeg",9,11,6,14,26,8,32,23,2,-2,0,1,1,0,1,1.874,1.525,0,1.089,1,"rød","7_8",2,0,1,1,"Right_lead","Female","Male","surrender",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,0.988501056173957,2,2,-0.687242347486008,0.611793645534993,-0.420450501134491
"1997","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r15y16g12b03.jpeg","Stim\r12y09g30b18.jpeg",15,12,16,9,12,30,3,18,2,-2,1,0,0,1,0,1.958,2.254,2.132,0,1,"rød","7_8",-3,0,1,1,"Left_lead","Male","Female","stick",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,1.01163270767818,2,2,-1.45509077497638,0.611793645534993,-0.420450501134491
"1998","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r15y17g24b30.jpeg","Stim\r11y26g25b38.jpeg",15,11,17,26,24,25,30,38,2,-2,1,0,0,1,0,3.962,1.368,3.267,0,1,"rød","7_8",-4,0,1,1,"Left_lead","Male","Female","stick",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,1.01163270767818,2,2,-1.45509077497638,0.611793645534993,-0.420450501134491
"1999","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r17y12g19b18.jpeg","Stim\r09y17g32b21.jpeg",17,9,12,17,19,32,18,21,2,-3,-1,0,0,1,1,1.208,1.672,2.606,0,1,"rød","7_8",-8,0,1,0,"Left_lead","Male","Female","surrender",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,1.01163270767818,2,3,-0.674824707235421,0.611793645534993,-0.906596393071247
"2000","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r10y13g07b36.jpeg","Stim\r07y06g08b05.jpeg",10,7,13,6,7,8,36,5,1,-2,-1,0,0,1,1,4.356,1.099,1.488,0,1,"rød","7_8",-3,0,1,0,"Left_lead","Male","Female","surrender",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,1.01163270767818,1,2,-0.258682804440245,0.108763314761777,-0.420450501134491
"2001","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r11y14g08b23.jpeg","Stim\r14y10g15b15.jpeg",11,14,14,10,8,15,23,15,2,-4,1,0,1,0,1,1.22,1.683,1.772,0,1,"rød","7_8",3,0,1,1,"Left_lead","Male","Female","stick",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,1.01163270767818,2,4,-0.439272686785321,0.611793645534993,-1.392742285008
"2002","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r14y20g16b10.jpeg","Stim\r10y02g36b05.jpeg",14,10,20,2,16,36,10,5,2,-3,-1,0,0,1,1,1.971,1.385,1.633,0,1,"rød","7_8",-4,0,1,0,"Left_lead","Male","Female","surrender",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,1.01163270767818,2,3,-0.674824707235421,0.611793645534993,-0.906596393071247
"2003","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r11y10g06b19.jpeg","Stim\r17y22g16b15.jpeg",11,17,10,22,6,16,19,15,1,-3,1,0,0,1,0,1.92,1.4,1.373,0,1,"blå","7_8",-4,0,1,1,"Left_lead","Male","Female","stick",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,1.01163270767818,1,3,-0.119968836841853,0.108763314761777,-0.906596393071247
"2004","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r16y21g04b04.jpeg","Stim\r09y02g05b02.jpeg",16,9,21,2,4,5,4,2,-1,2,0,1,1,0,0,1.934,1.465,0,1.258,1,"blå","7_8",-2,1,0,1,"Right_lead","Female","Male","stick",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,0.988501056173957,1,2,-1.69858193838871,-0.897297346784656,1.52413306661253
"2005","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r22y02g34b05.jpeg","Stim\r09y07g06b09.jpeg",22,9,2,7,34,6,5,9,1,-2,0,1,1,0,1,2.431,1.209,0,2.097,1,"blå","7_8",4,0,1,1,"Right_lead","Female","Male","surrender",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,0.988501056173957,1,2,-3.8657382046088,0.108763314761777,-0.420450501134491
"2006","8_1","7_1","7",8,"Male","Female",24,21,"Stim\r10y37g07b02.jpeg","Stim\r16y21g04b04.jpeg",10,16,37,21,7,4,2,4,2,-1,1,0,1,0,1,1.413,2.23,1.518,0,1,"blå","7_8",2,0,1,1,"Left_lead","Male","Female","stick",0.437589782989298,0.214142003880795,-0.149176341544095,0.211679597007374,1.01163270767818,2,1,9.31258095984881,0.611793645534993,0.0656953908022643
